"location_type","location_id","name_en","name_kh","commune_kh","district_kh","province_kh","latitude","longitude","branch_id","source"
"village","02140508","Pong Toek","ពងទឹក","បាសាក់","រុក្ខគិរី","Battambang","","","","NCDD_2024"
"village","02140509","Keo Mony","កែវមុន្នី","បាសាក់","រុក្ខគិរី","Battambang","","","","NCDD_2024"
"village","03010101","Svay Pok","ស្វាយពក","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010102","Batheay","បាធាយ","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010103","Srah Pring","ស្រះព្រីង","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010104","Chreaek","ជ្រែក","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010105","Tuol","ទួល","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010106","Ou Mal","អូរម៉ាល់","បាធាយ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010201","Chbar Ampov","ច្បារអំពៅ","ច្បារអំពៅ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010202","Tuol Chan","ទួលចាន់","ច្បារអំពៅ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010203","Anlong Chrey","អន្លង់ជ្រៃ","ច្បារអំពៅ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010204","Stueng Chveng","ស្ទឹងឆ្វេង","ច្បារអំពៅ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010301","Chea Lea","ជាលា","ជាលា","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010302","Ta Ngil","តាង៉ិល","ជាលា","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010303","Tang Krang","តាំងក្រាំង","ជាលា","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010304","Baek Peang","បែកពាង","ជាលា","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010305","Phnum Thum","ភ្នំធំ","ជាលា","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010401","Cheung Prey","ជើងព្រៃ","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010402","Andoung Snay","អណ្ដូងស្នាយ","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010403","Prasoutr Ka","ប្រសូត្រ ""ក""","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010404","Prasoutr Kha","ប្រសូត្រ ""ខ""","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010405","Trabaek","ត្របែក","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010406","Trayang Pong","ត្រយ៉ងពង","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010407","Srass Ta Pen","ស្រះតាប៉ែន","ជើងព្រៃ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010501","Me Pring","មេព្រីង","មេព្រីង","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010502","Tang Thlaeung","តាំងថ្លើង","មេព្រីង","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010503","Tang Srei","តាំងស្រី","មេព្រីង","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010504","Tang Roleang","តាំងរលាង","មេព្រីង","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010505","Prey Kao","ព្រៃកោ","មេព្រីង","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010601","Ph'av","ផ្អាវ","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010602","Samraong","សំរោង","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010603","Tang Boeng","តាំងបឹង","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010604","Ba Kal","បាកាល","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010605","Prey Nhea","ព្រៃញា","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010606","Kandaol","កណ្ដោល","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010607","Psar Pha Ao","ផ្សារផ្អាវ","ផ្អាវ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010701","Sambour","សំបូរ","សំបូរ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010702","Balang","បាលាំង","សំបូរ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010703","Veal","វាល","សំបូរ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010704","Sangkaeub","សង្កើប","សំបូរ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
"village","03010705","Ta Poy","តាពយ","សំបូរ","បាធាយ","កំពង់ចាម","","","","NCDD_2024"
